"labels(n)","n.valid_until","n.country_codes","n.countries","n.node_id","n.sourceID","n.address","n.name","n.jurisdiction_description","n.service_provider","n.jurisdiction","n.closed_date","n.incorporation_date","n.ibcRUC","n.type","n.status","n.company_type","n.note"
"[""Intermediary""]","The Panama Papers  data is current through 2015","CAN","Canada","11008081","Panama Papers","DAVID KALENUIK 14916  THRIFT AVENUE; WHITE ROCK; B.C. V4B 2J9 VANCOUVER V4B 2J9; BRITISH COLUMBIA CANADA","DAVID KALENUIK AND HEIDI KALENUIK","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11008083","Panama Papers","THOMAS; MAYER & ASSOCIES SUITE 2101; 21F.; TOWER ONE; LIPPO CENTRE; 89 QUEENSWAY ADMIRALTY HONG KONG","THOMAS MAYER ASSOCIES","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","COL","Colombia","11008084","Panama Papers","MARTIN GOMEZ MEJIA CRA 42 # 16 A SUR- 14 APTO 301 MEDELLIN COLOMBIA","MARTIN GOMEZ MEJIA","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","COL","Colombia","11008085","Panama Papers","SENTIDO LEGAL DIRECCIÓN CRA. 43 A NO. 16 A SUR-38 OFICINA 602 EDIFICIO DHL MEDELLIN COLOMBIA","SENTIDO LEGAL","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","USA","United States","11008086","Panama Papers","MS. TAMMY MUNROE 28561 HIDDEN OAKS DR. TEHACHAPI 93561, CALIFORNIA USA","TAMMY MUNROE","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","LUX","Luxembourg","11008087","Panama Papers","CORNSAY CONSULTING S.A. 412F ROUTE D'ESCH LUXEMBOURG CITY L2086, LUXEMBOURG DISTRICT LUXEMBOURG","CORNSAY CONSULTING S.A.","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","CAN","Canada","11008088","Panama Papers","DANIEL DAVID ADELMAN 181 WOODFORD DRIVE SW; CALGARY; ALBERTA; CANADA; T2W-4C CALGARY CANADA","DANIEL DAVID ADELMAN","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","VEN","Venezuela","11008089","Panama Papers","LUIS ALBERTO RIVAS CARABALLO AV. SAN FELIPE; EDIFICIO CENTRO COINASA; PISO 2; OFICINA 23-B URBANIZACIÓN LA CASTELLANA DISTRITO CAPITAL ZP 1060 CARACAS VENEZUELA","FABIO MENDEZ Y LUIS  RIVAS","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","","","11008090","Panama Papers","","KAM FAT LEUNG","","","","","","","","","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","FRA","France","11008091","Panama Papers","","EL KOUBI LAURENT SAMUEL","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","PAN","Panama","11008092","Panama Papers","ALFREDO ALESSANDRO DONA AV. BALBOA; EDIF. DESTINY; PISO 41-D; CIUDAD DE PANAMÁ; REPÚBLICA DE PANAMÁ PANAMA PANAMA","ALFREDO ALESSANDRO DONA","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","LUX","Luxembourg","11008093","Panama Papers","JONES & CHESTER SARL 14; RUE BERNARD HAAL L-1711 LUXEMBOURG LUXEMBOURG CITY 1711; LUXEMBOURG DISTRICT LUXEMBOURG","JONES & CHESTER SARL","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","USA","United States","11008094","Panama Papers","","NORWEGIAN CRUISE LINE","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","USA","United States","11008095","Panama Papers","","KENNETH DAVIS","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11008096","Panama Papers","VENTURE PARTNERS MANAGEMENT LIMITED 10/F.; COSCO TOWER; GRAND MILLENNIUM PLAZA; 183 QUEEN'S ROAD CENTRAL; HONG KONG","VENTURE PARTNERS MANAGEMENT LIMITED","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","THA","Thailand","11008097","Panama Papers","","KEVIN FISHER","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","","","11008098","Panama Papers","","SWEIBEL NOVEK L.L.P.","","","","","","","","","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","THA","Thailand","11008099","Panama Papers","","IAN HIRSCH","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","SWE","Sweden","11008100","Panama Papers","","KENT HAKONSEN","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11008101","Panama Papers","","CHRIS FLANAGAN","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","THA","Thailand","11008102","Panama Papers","","HAROLD FORSBERG","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008103","Panama Papers","","VENETIA MOORE","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","THA","Thailand","11008104","Panama Papers","","MATS NIELSEN","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","JPN","Japan","11008105","Panama Papers","","MARK ANSELL","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","THA","Thailand","11008106","Panama Papers","","BILL MATZ","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","CHE","Switzerland","11008107","Panama Papers","","FIDULEM INTERNATIONAL SA","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","USA","United States","11008108","Panama Papers","TRANSATLANTIC BUSINESS GROUP 922 SAW CREEK ESTATES BUSHKILL, PA. 18324 U.S.A","TRANSATLANTIC BUSINESS GROUP","","","","","","","","UNRECOVERABLE ACCOUNTS","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11008109","Panama Papers","CO-SEC ACCOUNTANCY LIMITED 4TH FLOOR; SIU YING COMMERCIAL BUILDING; 151-155 QUEEN'S ROAD CENTRAL; HONG KONG.","CO-SEC ACCOUNTANCY LIMITED","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","PER","Peru","11008110","Panama Papers","","ABCD  TRADING S.A.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","CAN","Canada","11008111","Panama Papers","MR. R. WILLIAM S. THORPE 3710 CEDAR CRESCENT; VANCOUVER, B.C. V6J 2R8  CANADA","THORPE, R. WILLIAM S.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","PAN","Panama","11008112","Panama Papers","ORILLAC & GUARDIA P.H. TORRE ADR TECHNOLOGIES 7MO. PISO; OFIC. 7A AVENIDA SAMUEL LEWIS; CALLE 58 PANAMA REPÚBLICA DE PANAMÁ   *S.I.*","ORILLAC & CO.","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","MYS","Malaysia","11008113","Panama Papers","KUMPULAN EMAS BERHAD 17TH FLOOR; MENARA SUMMIT; PERSIARAN KEWAJIPAN; USJ 1 47600; UEP SUBANG JAYA; SELANGOR; MALAYSIA.","KUMPULAN EMAS BERHAD","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11008114","Panama Papers","GMO (HONG KONG) LIMITED SUITE 3210 CITIBANK TOWER 3 GARDEN ROAD CENTRAL, HONG KONG","GMO (HONG KONG) LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","ECU","Ecuador","11008115","Panama Papers","","DR. DIEGO ROBALINO ORELLANA","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","IRL","Ireland","11008116","Panama Papers","CROWLEY 16/17 COLLEGE GREEN, DUBLIN 2 DUBLIN IRELAND","CROWLEYS DFK","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","","","11008117","Panama Papers","","MICHAEL MOSSACK","","","","","","","","","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","ISR","Israel","11008118","Panama Papers","","FROST ERAN","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","ISR","Israel","11008119","Panama Papers","","ELAD ONN","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","FRA","France","11008120","Panama Papers","MR. PATRICK KEVIN HEALEY C/O 10 RUE DE L'UNIVERSITE PARIS 75007 FRANCE","HEALEY, PATRICK KEVIN","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","CHE","Switzerland","11008121","Panama Papers","OYSTER TRUST SARL 12 QUAI DU SEUJET, CH1201 GENEVA GENEVE SWITZERLAND","OYSTER TRUST SARL","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","ARG","Argentina","11008122","Panama Papers","","ALEJANDRO GASTÓN NAVARRO","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","ECU","Ecuador","11008123","Panama Papers","","SR. CARLOS MANUEL EGAS MINUCHE","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GRC","Greece","11008124","Panama Papers","ANDREY N. SPERANSKIY LEKTRAS APOSTOLOU 33 NEO IRAKLEIO ATHENS 14121, ATTICA (ATTIKI) GREECE","ANDREY N. SPERANSKIY","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008125","Panama Papers","","RM COMPANY SERVICES LIMITED","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008127","Panama Papers","","STOCKER ROGERS","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","BRA","Brazil","11008128","Panama Papers","","ALEX MIRANDA DA PAIXAO","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","CHE;IMN","Switzerland;Isle of Man","11008129","Panama Papers","RUE JEAN-ANT GAUTIER 8 DAVID HARRIS PRIVATE GENEVA 1201 GENEVE SWITZERLAND","DAVID ANDREW HARRIS","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11008126","Panama Papers","EQUITY TRUST 31/F.,THE CENTER 99 QUEEN'S ROAD CENTRAL HONG KONG","EQUITY TRUST","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11008130","Panama Papers","YAU LOY COMPANY LIMITED 45/F.; OFFICE TOWER CONVENTION CENTRE NO.1 HARBOUR ROAD WANCHAI; HONG KONG","YAU LOY COMPANY LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","TUR","Turkey","11008131","Panama Papers","DYNASHIPPING CO. LTD. (C/O: SUPER ENERJI A.S.) BUYUKDERE CAD. AKABE IS MRK NO. 78-80 KAT: 4, MECIDIYEKOY 34387 ISTANBUL TURKEY","EROL KALKAN ( DYNASHIPPING CO.LTD.)","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","URY","Uruguay","11008132","Panama Papers","ALVARO HANSEN AV RIVERA 3002; CP 11000; MONTEVIDEO; URUGUAY. MONTEVIDEO URUGUAY","ESTUDIO ABREHAUS","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","URY","Uruguay","11008133","Panama Papers","CR. FEDERICO FALCO COLONIA 810 ESC. 502 MONTEVIDEO  URUGUAY","CR. FEDERICO FALCO","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008134","Panama Papers","","MR R COCHRANE","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008135","Panama Papers","","OIL CONSULTANTS LTD","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008136","Panama Papers","","CROSSWAYS TRUSTEES LTD","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008137","Panama Papers","","PKB UNDERWOOD LAMB ASSOCIATES","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008138","Panama Papers","","DAVIES & PARTNERS","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008139","Panama Papers","","EDELWEISS TRUST & CORP.","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008140","Panama Papers","","EUROPE INTERCHANGE BV","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008141","Panama Papers","","GOUGH ROBERTS (UK) LTD","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008142","Panama Papers","","GARDNER BUSINESS CONSUL","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008143","Panama Papers","","STEWART, MR ANDREW","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008144","Panama Papers","","MR AMIN HAKIM","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008145","Panama Papers","","HOME FARM LTD","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008146","Panama Papers","","RUBIN LEWIS O'BRIEN","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008147","Panama Papers","","MR NABIL SALEM","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","MYS","Malaysia","11008148","Panama Papers","MR. KEN ROBERTS 22 JLN. D 2/2 TAMAN PERINDUSTRIAN TAMPOI JAYA JOHORE BAHRU WEST MALAYSIA","ROBERTS, KEN","","","","","","","","UNRECOVERABLE ACCOUNTS","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008149","Panama Papers","","THOMAS EGGAR CHURCH ADA","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008150","Panama Papers","","MR BRIAN H TOMLINSON","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008151","Panama Papers","","T & T MANAGEMENT SVS LT","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008152","Panama Papers","","URI INTERNATIONAL","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008153","Panama Papers","","MR ALBERTO VALMORI","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008154","Panama Papers","","VOLTIGE LIMITED","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008155","Panama Papers","","VICTORY MERCANTILE & CA","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008156","Panama Papers","","VINCENT FRENCH & BROWNE","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008157","Panama Papers","","WACKS CALLER SOLICITORS","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","BRA","Brazil","11008158","Panama Papers","","SONNIA FEIJOO LITTLEJOHN","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","LUX","Luxembourg","11008159","Panama Papers","J. FERREIRA C/O OCRA (LUXEMBOURG) S.A. PARC D'ACTIVITÉ SYRDALL 2 18-20 RUE GABRIEL LIPPMAN LUXEMBURGO L5365 MUNSBACH, LUXEMBOURG DISTRICT LUXEMBOURG","J. FERREIRA","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","BRA","Brazil","11008160","Panama Papers","","MARCOS ROGERIO JUSTINO DE SOUZA","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11008161","Panama Papers","ITL CONSULTANCY COMPANY LIMITED UNIT 19; 20/F.; FORTUNE COMMERCIAL; 362 SHA TSUI ROAD; TSUEN WAN; NEW TERRITORIES HONG KONG","ITL CONSULTANCY COMPANY LIMITED","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","","","11008162","Panama Papers","","RAMÓN YULEE CHANGUÍN 2","","","","","","","","","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","PAN","Panama","11008163","Panama Papers","TILMAN BELLER ALBROOK PARK; APARTAMENTO 105; TORRE 2; ALBROOK; PANAMA","TILMAN BELLER","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","URY","Uruguay","11008164","Panama Papers","ENRIQUE WLOSKO ARQUITECTOS SIRIA 6126 ESQ. SAN MARINO MONTEVIDEO URUGUAY","ENRIQUE WLOSKO ARQUITECTOS","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","ECU","Ecuador","11008165","Panama Papers","","JUAN JOSE ALBUJA LARREA","","","","","","","","PROSPECT","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11008166","Panama Papers","PAUL K.C. HO & COMPANY; RM 2408; WING SAN BUILDING 173 DES VOEUX ROAD CENTRAL, HONG KONG","PAUL K.C. HO & COMPANY","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","BRA","Brazil","11008167","Panama Papers","GIANFRANCO ANTONIO VITORIO ARTUR PERASSO AV.PROF.FREDERICOHERMANJR., 199 APT 152A CEP05459-010 SAOPAULO BR SAO PAULO BRAZIL","GIANFRANCO ANTONIO VITORIO ARTUR PERASSO","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","CHN","China","11008168","Panama Papers","MRS XIN ROOM 2003; UNIT NO 2; FLOOR NO 17; BUILDING NO 2; ZHONGDONG ROAD NO 400; EAST XIAOKOU TOWN; CHANGING DISTRICT; BEIJING CITY; PEOPLE'S REPUBLIC OF CHINA","BO AND YANG BEIJING  CONSULTING CO LIMITED","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","CHE","Switzerland","11008169","Panama Papers","","DORIS MARITIME SERVICES SA","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","CHL","Chile","11008170","Panama Papers","MONICA DEL ROSARIO ARRIETA BECHARA LINCANRAY 6719 VITACURA, SANTIAGO - CHILE SANTIAGO CHILE","MONICA DEL ROSARIO ARRIETA BECHARA","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008171","Panama Papers","TALBOT CAPITAL LTD TALBOT HOUSE; 8-9 TALBOT COURT; EAST LONDON EC3V 0BP; ENGLAND UNITED KINGDOM","TALBOT CAPITAL LTD","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","","","11008172","Panama Papers","WILFRED R. FLOCKER GOMEZPLEIN NO. 5 WILLEMSTAD NETHERLANDS ANTILLES","FCW LEGAL","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","MEX","Mexico","11008173","Panama Papers","SR. JACK CHOUEKE C/O INTERASIA S.A. DE C.V. COLONIA ANAHUAC LAGO XOCHIMILCO NO. 1 MEXICO DF 11320 MEXICO","CHOUEKE, JACK","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","ECU","Ecuador","11008174","Panama Papers","","SR. NORTON MAURICIO LEIVA GALLO","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008177","Panama Papers","","MARTIN J. WILLIAMS & CO.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","PAN","Panama","11008178","Panama Papers","ILLUECA Y ASOCIADOS APARTADO POSTAL 0813-01094 PANAMA, REP. DE PANAMA","ILLUECA Y ASOCIADOS","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11008179","Panama Papers","ASIAN FINANCE LTD. 119/125; FINSBURY PAVEMENT LONDON EC2A INO ENGLAND; UNITED KINGDOM","ASIAN FINANCE LTD.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","MEX","Mexico","11008175","Panama Papers","TOMAS GERARDO RODRIGUEZ ESQUIVEL AV SARDINA 951 FRACC COSTA DE ORO 94299 BOCA DEL RIO VER. MEXICO CITY MEXICO","TOMAS GERARDO RODRIGUEZ ESQUIVEL","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11008176","Panama Papers","SOUTH CHINA FINANCIAL HOLDINGS LIMITED 28/F.; BANK OF CHINA TOWER NO. 1 GARDEN ROAD CENTRAL; HONG KONG","SOUTH CHINA FINANCIAL HOLDINGS LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11008180","Panama Papers","HANG GAI ARTS & CRAFTS (HOLDINGS) LIMITED UNITS 24A; 74A&76 7/F; KOWLOON BAY; KOWLOON INTERNATIONAL TRADEMART; WANG CHIN STREET KOWLOON; HONG KONG","HANG FAI ARTS & CRAFTS (HOLDINGS) LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","ESP","Spain","11008181","Panama Papers","BEAUMONT PROPERTIES 7B ANDALUCIA GARDEN CLUB URB. NUEVA ANDALUCIA 29660 MARBELLA MALAGA, ESPANA","BEAUMONT PROPERTIES","","","","","","","","ACTIVE","",""
